 SDF i
   0.0000000000E+000    0.0000000000E+000    3.6525732452E-059    6.7292493654E-060    1.3654190750E-060    2.9882625686E-061    6.9623295845E-062    1.7116123820E-062    4.4110944311E-063    1.1856918747E-063    3.3099595285E-064    9.5579512060E-065    2.8435500670E-065    8.6779946509E-066    2.7031711585E-066    8.5441781004E-067    2.7211473141E-067    8.6573873865E-068    2.7214171575E-068    8.3168107346E-069 
 
   0.0000000000E+000    0.0000000000E+000    2.5748565788E-063    4.7498787268E-064    9.6599391877E-065    2.1204510181E-065    4.9575394417E-066    1.2233203576E-066    3.1650989327E-067    8.5431764104E-068    2.3958669623E-068    6.9561456937E-069    2.0837309698E-069    6.4171622626E-070    2.0237903281E-070    6.5062082448E-071    2.1205267326E-071    6.9574581626E-072    2.2742397749E-072    7.2623848362E-073 
 
   0.0000000000E+000    0.0000000000E+000    1.6897547055E-067    3.1213232519E-068    6.3637793357E-069    1.4017463946E-069    3.2911104141E-070    8.1603623226E-071    2.1224847826E-071    5.7613419322E-072    1.6254650653E-072    4.7502620207E-073    1.4334870070E-073    4.4530101581E-074    1.4192558426E-074    4.6233641753E-075    1.5321001325E-075    5.1307863619E-076    1.7173710520E-076    5.6127707576E-077 
 
   0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    2.1198323846E-072    4.2519641584E-073    9.2460427262E-074    2.1504716753E-074    5.2991131580E-075    1.3736964223E-075    3.7256752143E-076    1.0524942642E-076    3.0854896490E-077    9.3562285433E-078    2.9255943561E-078    9.4031784427E-079    3.0954838821E-079    1.0389704506E-079    3.5316618022E-080    1.2012126984E-080    3.9809718288E-081 
 
   0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    1.3483870570E-076    2.6990884360E-077    5.8486933041E-078    1.3545404516E-078    3.3236622547E-079    8.5849104261E-080    2.3225547927E-080    6.5542215085E-081    1.9225337423E-081    5.8432750037E-082    1.8347215169E-082    5.9327480482E-083    1.9686995249E-083    6.6732678126E-084    2.2942542288E-084    7.8952334215E-085    2.6414697887E-085 
 
   0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    8.0906373069E-081    1.6200568690E-081    3.5111096209E-082    8.1295811282E-083    1.9934150407E-083    5.1441655381E-084    1.3904996893E-084    3.9222644048E-085    1.1509134140E-085    3.5031641587E-086    1.1030771393E-086    3.5828262643E-087    1.1962230519E-087    4.0862292960E-088    1.4173520111E-088    4.9215793169E-089    1.6581658163E-089 
 
   0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    4.5990755908E-085    9.2166723564E-086    2.0001691613E-086    4.6383084523E-087    1.1390641638E-087    2.9434890286E-088    7.9663252561E-089    2.2499047587E-089    6.6116533950E-090    2.0164742812E-090    6.3673349593E-091    2.0761890129E-091    6.9679248674E-092    2.3955022456E-092    8.3696883879E-093    2.9274382457E-093    9.9178457465E-094 
 
   0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    5.3908547326E-090    1.1518290665E-090    2.6388857628E-091    6.4222767951E-092    1.6489829662E-092    4.4437627086E-093    1.2518392435E-093    3.6746562443E-094    1.1209498587E-094    3.5447359654E-095    1.1589886194E-095    3.9053135525E-096    1.3496151807E-096    4.7437749953E-097    1.6691680398E-097    5.6806645201E-098 
 
   0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    0.0000000000E+000    2.9954186755E-094    6.3836302208E-095    1.4562861914E-095    3.5262193739E-096    9.0074029664E-097    2.4160543226E-097    6.7803007541E-098    1.9848911399E-098    6.0459550308E-099    1.9116226521E-099    6.2580822265E-100    2.1142656143E-100    7.3347811375E-101    2.5903476650E-101    9.1588070840E-102    3.1285810226E-102 
 
 
  
 SDF i
   3.2304711879E-011    4.9044699836E-015    3.8144116107E-018    6.9075558524E-019    6.0089640358E-023    2.6216320710E-026    5.9433428045E-029    1.0334095451E-029    4.8399066642E-030    2.1278188743E-030    8.8037907117E-031    3.4750391708E-031    1.3223624092E-031    4.8904585830E-032    1.7688907690E-032    6.2877546301E-033    2.2032250626E-033    7.6085197167E-034    2.5666812490E-034    8.1484928749E-035 
 
   2.9949524297E-014    3.4227206996E-015    1.1588203080E-016    3.0089083586E-018    1.5125812546E-019    1.7514403048E-020    3.2853062293E-021    7.2598020518E-022    1.7020143293E-022    4.1323609705E-023    1.0319377636E-023    2.6415632791E-024    6.9146173294E-025    1.8472309282E-025    5.0280828751E-026    1.3925186782E-026    3.9192279485E-027    1.1199332440E-027    3.2475784050E-028    9.5628969177E-029 
 
   1.5374541446E-017    2.0064205453E-018    3.1820047648E-019    4.8939792292E-020    3.8350204953E-021    1.4500855752E-022    3.9662211553E-024    1.1264434884E-025    4.5977483828E-027    4.3164372197E-028    1.0869028199E-028    4.2329474802E-029    1.7879459175E-029    7.3590864011E-030    2.8808325437E-030    1.0759018555E-030    3.8728593564E-031    1.3558415883E-031    4.6305433096E-032    1.5253810504E-032 
 
   5.4650453355E-021    7.1787306278E-022    1.1653036293E-022    2.1175182026E-023    4.0524708869E-024    7.0522315844E-025    7.9549825432E-026    4.9762869493E-027    1.9559924863E-028    5.8787161044E-030    1.6139187878E-031    4.7665945603E-033    2.2002486646E-034    3.9424157397E-035    1.7432776289E-035    8.8993957063E-036    4.5490644053E-036    2.2515100518E-036    1.0402024783E-036    4.1379926039E-037 
 
   1.4595240178E-024    1.9223866002E-025    3.1399468363E-026    5.7921616694E-027    1.1587387510E-027    2.4375489372E-028    5.1387880988E-029    9.6656536050E-030    1.3229210422E-030    1.1504966331E-031    6.4712557209E-033    2.5983751111E-034    8.3518946615E-036    2.3890232265E-037    6.7059831668E-039    2.2557856324E-040    2.3269235610E-041    9.2124119878E-042    4.3719463660E-042    1.6434347364E-042 
 
   3.1188621798E-028    4.1176451505E-029    6.7542914290E-030    1.2542713630E-030    2.5381693631E-031    5.4733218993E-032    1.2348233330E-032    2.8438009869E-033    6.3770370974E-034    1.2698122070E-034    1.9627441711E-035    2.1210309254E-036    1.5702805535E-037    8.3221208617E-039    3.3881355053E-040    1.1420795512E-041    3.4191712186E-043    9.6970343215E-045    2.8355891825E-046    1.1188889791E-047 
 
   0.0000000000E+000    9.2751965913E-033    1.5051191324E-033    2.7676798047E-034    5.5556601408E-035    1.1925874709E-035    2.6999082068E-036    6.3705626285E-037    1.5443905790E-037    3.7549887658E-038    8.7580509768E-039    1.8199189238E-039    3.0613009057E-040    3.8462965063E-041    3.4964252009E-042    2.3331604431E-043    1.1909873025E-044    4.8966723363E-046    1.7094337884E-047    5.3268370067E-049 
 
   0.0000000000E+000    1.7857737976E-036    2.8995061846E-037    5.3361392125E-038    1.0722147639E-038    2.3049198681E-039    5.2326167098E-040    1.2426547508E-040    3.0617378125E-041    7.7530687324E-042    1.9891228193E-042    5.0449983998E-043    1.2145085762E-043    2.6148636896E-044    4.6886672360E-045    6.5786924867E-046    6.9875297436E-047    5.6142250330E-048    3.4893023548E-049    1.7367769008E-050 
 
